datasetID,mapGridNumber,latitude,longitude
DryTortugasReefVisualCensus2008,2956148.0,24.66787502782123,-82.89979195139665
DryTortugasReefVisualCensus2008,2956171.0,24.709448630136986,-82.90124908630136
DryTortugasReefVisualCensus2008,2959862.0,24.6034167,-82.8965167
DryTortugasReefVisualCensus2008,2959863.0,24.604001571116225,-82.89773168550057
DryTortugasReefVisualCensus2008,2959864.0,24.606104957142858,-82.89775148422858
DryTortugasReefVisualCensus2008,2959901.0,24.673509484026997,-82.89899154668166
DryTortugasReefVisualCensus2008,2963612.0,24.60345,-82.89625
DryTortugasReefVisualCensus2008,2963626.0,24.62885168067227,-82.8956672105042
DryTortugasReefVisualCensus2008,2963658.0,24.685849183895538,-82.89702731284004
DryTortugasReefVisualCensus2008,2967355.0,24.590112054171303,-82.89345709911012
DryTortugasReefVisualCensus2008,2967376.0,24.62851817783251,-82.893717438916255
DryTortugasReefVisualCensus2008,2967387.0,24.6480167,-82.8932833
DryTortugasReefVisualCensus2008,2967396.0,24.6634667,-82.8935333
DryTortugasReefVisualCensus2008,2967407.0,24.684349026955903,-82.89411257482219
DryTortugasReefVisualCensus2008,2971105.0,24.589891700000003,-82.8909917
DryTortugasReefVisualCensus2008,2971137.0,24.6479833,-82.8929667
DryTortugasReefVisualCensus2008,2971145.0,24.6633333,-82.8933167
DryTortugasReefVisualCensus2008,2971147.0,24.6668018404908,-82.89244652392638
DryTortugasReefVisualCensus2008,2971157.0,24.68435475969499,-82.89267949520698
DryTortugasReefVisualCensus2008,2974906.0,24.683147607517085,-82.89119624214123
DryTortugasReefVisualCensus2008,2978651.0,24.67335823144016,-82.88857582778904
DryTortugasReefVisualCensus2008,2982378.0,24.632030557191392,-82.88598749026048
DryTortugasReefVisualCensus2008,2986127.0,24.630662652631578,-82.88427430367197
DryTortugasReefVisualCensus2008,2986157.0,24.683475892933618,-82.88410424614561
DryTortugasReefVisualCensus2008,2986169.0,24.705389783601287,-82.88468978360129
DryTortugasReefVisualCensus2008,2989908.0,24.685957666818183,-82.88202920909092
DryTortugasReefVisualCensus2008,2989924.0,24.715101714285716,-82.88333392171428
DryTortugasReefVisualCensus2008,2993669.0,24.706766470114943,-82.88206672655173
DryTortugasReefVisualCensus2008,2997356.0,24.5918582363064,-82.87740827376706
DryTortugasReefVisualCensus2008,2997393.0,24.65940662962138,-82.87861736815144
DryTortugasReefVisualCensus2008,3001149.0,24.67062150868666,-82.87603169710445
DryTortugasReefVisualCensus2008,3004856.0,24.591883141638224,-82.87354937428897
DryTortugasReefVisualCensus2008,3004860.0,24.599821642608696,-82.8733083689855
DryTortugasReefVisualCensus2008,3004863.0,24.60494754556114,-82.87350963869346
DryTortugasReefVisualCensus2008,3004893.0,24.6588833,-82.8736167
DryTortugasReefVisualCensus2008,3004895.0,24.663050366373625,-82.8751922178022
DryTortugasReefVisualCensus2008,3008610.0,24.6004333,-82.8725667
DryTortugasReefVisualCensus2008,3008614.0,24.60651824639175,-82.87212474329897
DryTortugasReefVisualCensus2008,3008615.0,24.60910992940361,-82.87160016241332
DryTortugasReefVisualCensus2008,3008616.0,24.60985,-82.8720667
DryTortugasReefVisualCensus2008,3008643.0,24.659,-82.8734333
DryTortugasReefVisualCensus2008,3008648.0,24.66887291052114,-82.87345848957719
DryTortugasReefVisualCensus2008,3012359.0,24.597557473497854,-82.86989899806868
DryTortugasReefVisualCensus2008,3012367.0,24.612050460220996,-82.8701418801105
DryTortugasReefVisualCensus2008,3012414.0,24.697408022047245,-82.87070789055119
DryTortugasReefVisualCensus2008,3012416.0,24.70109216353523,-82.87132412422744
DryTortugasReefVisualCensus2008,3012417.0,24.7034,-82.8707667
DryTortugasReefVisualCensus2008,3012418.0,24.7036167,-82.8708
DryTortugasReefVisualCensus2008,3016120.0,24.617709083101854,-82.86862465277778
DryTortugasReefVisualCensus2008,3023621.0,24.6196,-82.86315
DryTortugasReefVisualCensus2008,3023665.0,24.69865,-82.8642833
DryTortugasReefVisualCensus2008,3023672.0,24.7114491954023,-82.8653824954023
DryTortugasReefVisualCensus2008,3027371.0,24.6195,-82.863
DryTortugasReefVisualCensus2008,3027420.0,24.70774795744456,-82.86359642629355
DryTortugasReefVisualCensus2008,3027421.0,24.709341976494844,-82.86336680309279
DryTortugasReefVisualCensus2008,3031148.0,24.66797279621993,-82.86111602061855
DryTortugasReefVisualCensus2008,3034876.0,24.62910947592138,-82.85809139287468
DryTortugasReefVisualCensus2008,3034898.0,24.6690833,-82.8583833
DryTortugasReefVisualCensus2008,3034899.0,24.6694833,-82.85875
DryTortugasReefVisualCensus2008,3034928.0,24.722425290930232,-82.8599077105814
DryTortugasReefVisualCensus2008,3042413.0,24.696224981093394,-82.85562479111617
DryTortugasReefVisualCensus2008,3042414.0,24.697442308262456,-82.8549841601458
DryTortugasReefVisualCensus2008,3042427.0,24.720820490797546,-82.85584136736196
DryTortugasReefVisualCensus2008,3042428.0,24.72251017704026,-82.85608293329706
DryTortugasReefVisualCensus2008,3046132.0,24.639614078277155,-82.85207871498127
DryTortugasReefVisualCensus2008,3049887.0,24.64819010011274,-82.84987401409245
DryTortugasReefVisualCensus2008,3053662.0,24.694408062708103,-82.84876550255272
DryTortugasReefVisualCensus2008,3053678.0,24.72275864330986,-82.84950058661973
DryTortugasReefVisualCensus2008,3057428.0,24.722523988439306,-82.84794905560695
DryTortugasReefVisualCensus2008,3061162.0,24.6929,-82.8459333
DryTortugasReefVisualCensus2008,3064906.0,24.6835,-82.8435667
DryTortugasReefVisualCensus2008,3064907.0,24.6855667,-82.8443
DryTortugasReefVisualCensus2008,3064908.0,24.6857667,-82.84425
DryTortugasReefVisualCensus2008,3064928.0,24.722773295454544,-82.84395045409092
DryTortugasReefVisualCensus2008,3072412.0,24.694675063163597,-82.83902511733477
DryTortugasReefVisualCensus2008,3072427.0,24.72129127337884,-82.83944141308305
DryTortugasReefVisualCensus2008,3083665.0,24.6986,-82.8328667
DryTortugasReefVisualCensus2008,3087413.0,24.6951,-82.8307167
DryTortugasReefVisualCensus2008,3091163.0,24.6952167,-82.8305333
DryTortugasReefVisualCensus2008,3094926.0,24.719933627916667,-82.82779241374999
DryTortugasReefVisualCensus2008,3094928.0,24.722330200208766,-82.82821034989561
DryTortugasReefVisualCensus2008,3098628.0,24.632431383415234,-82.82406179078625
DryTortugasReefVisualCensus2008,3102379.0,24.6343833,-82.82297232577676
DryTortugasReefVisualCensus2008,3102406.0,24.683359796180554,-82.82362809166668
DryTortugasReefVisualCensus2008,3106139.0,24.65223940392638,-82.82149283496933
DryTortugasReefVisualCensus2008,3106155.0,24.68204173195202,-82.82137442780807
DryTortugasReefVisualCensus2008,3106177.0,24.72144140088398,-82.82268797071823
DryTortugasReefVisualCensus2008,3109878.0,24.631944855940596,-82.81827114133664
DryTortugasReefVisualCensus2008,3109890.0,24.653843037693225,-82.82006647181926
DryTortugasReefVisualCensus2008,3109891.0,24.6553667,-82.8181833
DryTortugasReefVisualCensus2008,3109927.0,24.721503609467458,-82.82013690946745
DryTortugasReefVisualCensus2008,3113641.0,24.6554833,-82.8180333
DryTortugasReefVisualCensus2008,3113649.0,24.670210040590405,-82.81787263357934
DryTortugasReefVisualCensus2008,3117429.0,24.72485830282486,-82.81712457627118
DryTortugasReefVisualCensus2008,3121124.0,24.626153471682464,-82.81320492322274
DryTortugasReefVisualCensus2008,3121179.0,24.725369975256555,-82.81398713603193
DryTortugasReefVisualCensus2008,3121180.0,24.72669452167539,-82.81445301759163
DryTortugasReefVisualCensus2008,3128678.0,24.722479580714285,-82.81020240714285
DryTortugasReefVisualCensus2008,3128679.0,24.72450213734807,-82.81025587370165
DryTortugasReefVisualCensus2008,3128680.0,24.72713593,-82.80998523548386
DryTortugasReefVisualCensus2008,3128681.0,24.728468958891455,-82.80964884642033
DryTortugasReefVisualCensus2008,3132403.0,24.678264469055744,-82.80717434584754
DryTortugasReefVisualCensus2008,3132404.0,24.679773866399998,-82.8068832168
DryTortugasReefVisualCensus2008,3132431.0,24.728849422101092,-82.8085838123885
DryTortugasReefVisualCensus2008,3136177.0,24.72183273441911,-82.80690573539631
DryTortugasReefVisualCensus2008,3139929.0,24.724879509202452,-82.80426970613497
DryTortugasReefVisualCensus2008,3143627.0,24.631017430444963,-82.8008754882904
DryTortugasReefVisualCensus2008,3143643.0,24.6598,-82.8011667
DryTortugasReefVisualCensus2008,3143677.0,24.721353099885192,-82.80255258220436
DryTortugasReefVisualCensus2008,3151179.0,24.725213840449438,-82.79867527977528
DryTortugasReefVisualCensus2008,3154927.0,24.721584057855626,-82.79611693322718
DryTortugasReefVisualCensus2008,3154932.0,24.730521108446712,-82.79621489274376
DryTortugasReefVisualCensus2008,3154934.0,24.734755271411043,-82.79635088110429
DryTortugasReefVisualCensus2008,3158631.0,24.638158726451614,-82.79336708
DryTortugasReefVisualCensus2008,3158669.0,24.707817594553376,-82.79461953224401
DryTortugasReefVisualCensus2008,3158675.0,24.718041373561945,-82.79423396371682
DryTortugasReefVisualCensus2008,3158679.0,24.7247476950324,-82.79387759179265
DryTortugasReefVisualCensus2008,3162414.0,24.6987667,-82.7915333
DryTortugasReefVisualCensus2008,3162415.0,24.699,-82.7915333
DryTortugasReefVisualCensus2008,3162422.0,24.712424126984125,-82.79305174603175
DryTortugasReefVisualCensus2008,3162428.0,24.7233667,-82.7918
DryTortugasReefVisualCensus2008,3162429.0,24.724783055739515,-82.79254158962472
DryTortugasReefVisualCensus2008,3162434.0,24.734200638792103,-82.79233420150987
DryTortugasReefVisualCensus2008,3166163.0,24.6957667,-82.7892833
DryTortugasReefVisualCensus2008,3166178.0,24.7232167,-82.7914667
DryTortugasReefVisualCensus2008,3169913.0,24.6959667,-82.7890833
DryTortugasReefVisualCensus2008,3173636.0,24.648175272067714,-82.78537636033857
DryTortugasReefVisualCensus2008,3173661.0,24.693110002702703,-82.786267028
DryTortugasReefVisualCensus2008,3177387.0,24.648756231034483,-82.78328105068965
DryTortugasReefVisualCensus2008,3196146.0,24.66557276743119,-82.77471303027522
DryTortugasReefVisualCensus2008,3199908.0,24.68727407591093,-82.77216664979757
DryTortugasReefVisualCensus2010,2569879.0,24.630348608559498,-83.10351630187891
DryTortugasReefVisualCensus2010,2569881.0,24.634548740310077,-83.10326544031008
DryTortugasReefVisualCensus2010,2569886.0,24.643037065690375,-83.10342547071129
DryTortugasReefVisualCensus2010,2569888.0,24.646821286636467,-83.1032772360136
DryTortugasReefVisualCensus2010,2573625.0,24.623393653125,-83.10129253705357
DryTortugasReefVisualCensus2010,2573631.0,24.634329753089244,-83.10174347345537
DryTortugasReefVisualCensus2010,2573636.0,24.6434833,-83.10172219346794
DryTortugasReefVisualCensus2010,2573642.0,24.653812967492566,-83.10194276541131
DryTortugasReefVisualCensus2010,2577373.0,24.61959891002331,-83.09942790990675
DryTortugasReefVisualCensus2010,2581142.0,24.65428861836506,-83.0977142225084
DryTortugasReefVisualCensus2010,2599891.0,24.65309880546075,-83.08726550546075
DryTortugasReefVisualCensus2010,2603640.0,24.650625457588806,-83.08606691916039
DryTortugasReefVisualCensus2010,2603642.0,24.6554,-83.0866667
DryTortugasReefVisualCensus2010,2603643.0,24.6555667,-83.0866333
DryTortugasReefVisualCensus2010,2603648.0,24.666044083483147,-83.08654213786517
DryTortugasReefVisualCensus2010,2603650.0,24.668189280645162,-83.08618815483871
DryTortugasReefVisualCensus2010,2603651.0,24.671455666262137,-83.08610956929611
DryTortugasReefVisualCensus2010,2607361.0,24.598733426843317,-83.08222494239631
DryTortugasReefVisualCensus2010,2607388.0,24.647332860439562,-83.08385043956044
DryTortugasReefVisualCensus2010,2611152.0,24.6721333,-83.08188243232104
DryTortugasReefVisualCensus2010,2614872.0,24.617865116213387,-83.07901554937239
DryTortugasReefVisualCensus2010,2614888.0,24.6473833,-83.0797833
DryTortugasReefVisualCensus2010,2618614.0,24.603869865319865,-83.07721588209877
DryTortugasReefVisualCensus2010,2618631.0,24.634556225988025,-83.07694688467066
DryTortugasReefVisualCensus2010,2618646.0,24.661411741775982,-83.07798185055499
DryTortugasReefVisualCensus2010,2622387.0,24.645332501277956,-83.07585630319488
DryTortugasReefVisualCensus2010,2622394.0,24.657635207936508,-83.07627030195361
DryTortugasReefVisualCensus2010,2626138.0,24.6472333,-83.0729333
DryTortugasReefVisualCensus2010,2626142.0,24.654008495530725,-83.07480810446927
DryTortugasReefVisualCensus2010,2626145.0,24.6607,-83.0732167
DryTortugasReefVisualCensus2010,2626148.0,24.665114263869693,-83.0736333
DryTortugasReefVisualCensus2010,2629873.0,24.6197667,-83.0721833
DryTortugasReefVisualCensus2010,2629888.0,24.6470667,-83.0728667
DryTortugasReefVisualCensus2010,2629895.0,24.6606333,-83.0730167
DryTortugasReefVisualCensus2010,2629907.0,24.681533350000002,-83.07189165
DryTortugasReefVisualCensus2010,2633636.0,24.643375,-83.0701
DryTortugasReefVisualCensus2010,2633655.0,24.677877431353135,-83.07049213685369
DryTortugasReefVisualCensus2010,2637378.0,24.6302201562212,-83.06858623076036
DryTortugasReefVisualCensus2010,2637402.0,24.673574837573383,-83.06812581604697
DryTortugasReefVisualCensus2010,2641116.0,24.607208215062286,-83.06461666885617
DryTortugasReefVisualCensus2010,2641147.0,24.664099982439538,-83.06684167371189
DryTortugasReefVisualCensus2010,2641160.0,24.68698762237762,-83.06644001002331
DryTortugasReefVisualCensus2010,2644865.0,24.60657420619469,-83.06349791769912
DryTortugasReefVisualCensus2010,2644877.0,24.627639086483633,-83.06326587581837
DryTortugasReefVisualCensus2010,2644885.0,24.6430167,-83.0632167
DryTortugasReefVisualCensus2010,2644886.0,24.6432333,-83.06315
DryTortugasReefVisualCensus2010,2644896.0,24.66142460043573,-83.06372438257081
DryTortugasReefVisualCensus2010,2648620.0,24.61565182038835,-83.0621437743932
DryTortugasReefVisualCensus2010,2648654.0,24.675641562105262,-83.0634333
DryTortugasReefVisualCensus2010,2648655.0,24.678152479338845,-83.06274206404959
DryTortugasReefVisualCensus2010,2648662.0,24.69105,-83.06286687142857
DryTortugasReefVisualCensus2010,2652357.0,24.59097504754846,-83.05988318597491
DryTortugasReefVisualCensus2010,2652405.0,24.67833384466231,-83.06055090740742
DryTortugasReefVisualCensus2010,2656107.0,24.59163305267857,-83.05731516160714
DryTortugasReefVisualCensus2010,2656121.0,24.61711748125,-83.05714209062499
DryTortugasReefVisualCensus2010,2656145.0,24.660514586894923,-83.05850412621015
DryTortugasReefVisualCensus2010,2656156.0,24.679503154736842,-83.05795191473683
DryTortugasReefVisualCensus2010,2659876.0,24.6254833,-83.05539980268529
DryTortugasReefVisualCensus2010,2659905.0,24.6790333,-83.0557167
DryTortugasReefVisualCensus2010,2663606.0,24.59035,-83.0541
DryTortugasReefVisualCensus2010,2663607.0,24.5912833,-83.0538833
DryTortugasReefVisualCensus2010,2663632.0,24.636908405485233,-83.05469201645569
DryTortugasReefVisualCensus2010,2663647.0,24.66400076945055,-83.05447472505494
DryTortugasReefVisualCensus2010,2663655.0,24.6791333,-83.0554833
DryTortugasReefVisualCensus2010,2667387.0,24.645534491780822,-83.05227328767124
DryTortugasReefVisualCensus2010,2671115.0,24.60618358652482,-83.04949976382979
DryTortugasReefVisualCensus2010,2671116.0,24.6089333,-83.0498
DryTortugasReefVisualCensus2010,2671117.0,24.6090333,-83.0496833
DryTortugasReefVisualCensus2010,2671160.0,24.687075091648353,-83.05060010989011
DryTortugasReefVisualCensus2010,2674910.0,24.687677006564552,-83.0486333
DryTortugasReefVisualCensus2010,2674915.0,24.69692490879121,-83.0495989010989
DryTortugasReefVisualCensus2010,2674916.0,24.698158739560437,-83.04962602505495
DryTortugasReefVisualCensus2010,2678634.0,24.639901004653805,-83.04600378808173
DryTortugasReefVisualCensus2010,2678666.0,24.698261976872963,-83.04728544864278
DryTortugasReefVisualCensus2010,2682411.0,24.690004819008266,-83.0443490338843
DryTortugasReefVisualCensus2010,2682418.0,24.702183994138334,-83.0448893926143
DryTortugasReefVisualCensus2010,2689862.0,24.601241869160106,-83.03908661981627
DryTortugasReefVisualCensus2010,2689870.0,24.6161667,-83.0403833
DryTortugasReefVisualCensus2010,2689871.0,24.6163833,-83.0402
DryTortugasReefVisualCensus2010,2689922.0,24.70904727655017,-83.04195644227734
DryTortugasReefVisualCensus2010,2693611.0,24.599250877415308,-83.03754648770389
DryTortugasReefVisualCensus2010,2693674.0,24.7120833,-83.0395333
DryTortugasReefVisualCensus2010,2697368.0,24.6119333,-83.03546910589473
DryTortugasReefVisualCensus2010,2697404.0,24.677546520895522,-83.03757285223881
DryTortugasReefVisualCensus2010,2701116.0,24.608368985395764,-83.03297766477147
DryTortugasReefVisualCensus2010,2701140.0,24.6522934920094,-83.03382440505288
DryTortugasReefVisualCensus2010,2701171.0,24.707158571149673,-83.03572509045553
DryTortugasReefVisualCensus2010,2704888.0,24.64814242347267,-83.03242491993569
DryTortugasReefVisualCensus2010,2704891.0,24.653986221699196,-83.03290717278989
DryTortugasReefVisualCensus2010,2704906.0,24.68130845844156,-83.03305108181819
DryTortugasReefVisualCensus2010,2704920.0,24.705000816666665,-83.03375794166666
DryTortugasReefVisualCensus2010,2708620.0,24.6161667,-83.0289833
DryTortugasReefVisualCensus2010,2708639.0,24.650325862382445,-83.03120968213166
DryTortugasReefVisualCensus2010,2712370.0,24.61625,-83.0288833
DryTortugasReefVisualCensus2010,2712421.0,24.706900193287037,-83.0302327212963
DryTortugasReefVisualCensus2010,2716122.0,24.619480094871797,-83.02517589102564
DryTortugasReefVisualCensus2010,2719877.0,24.6287485619469,-83.02336957610619
DryTortugasReefVisualCensus2010,2719880.0,24.634102968915663,-83.02498168674698
DryTortugasReefVisualCensus2010,2719894.0,24.658656993023257,-83.0239651
DryTortugasReefVisualCensus2010,2719904.0,24.67691773449024,-83.02466604924078
DryTortugasReefVisualCensus2010,2719919.0,24.7039667,-83.02555
DryTortugasReefVisualCensus2010,2719924.0,24.713033891125,-83.0255758125
DryTortugasReefVisualCensus2010,2723673.0,24.71133198323281,-83.02447380446321
DryTortugasReefVisualCensus2010,2727381.0,24.634859970378617,-83.01975927761693
DryTortugasReefVisualCensus2010,2727383.0,24.639857853571428,-83.02116655089286
DryTortugasReefVisualCensus2010,2738632.0,24.6369,-83.01474850112359
DryTortugasReefVisualCensus2010,2738633.0,24.639824990223794,-83.01437497055359
DryTortugasReefVisualCensus2010,2738642.0,24.656098374539546,-83.01495065037919
DryTortugasReefVisualCensus2010,2738655.0,24.67829940071344,-83.0142570686088
DryTortugasReefVisualCensus2010,2738672.0,24.710441621239955,-83.01622497141217
DryTortugasReefVisualCensus2010,2742407.0,24.682613752173914,-83.01312027391305
DryTortugasReefVisualCensus2010,2742409.0,24.685628704682273,-83.01410065117057
DryTortugasReefVisualCensus2010,2749890.0,24.652093704716982,-83.00816397570755
DryTortugasReefVisualCensus2010,2749894.0,24.65859745904762,-83.00933520476191
DryTortugasReefVisualCensus2010,2749908.0,24.684917183653845,-83.00973281634616
DryTortugasReefVisualCensus2010,2749909.0,24.686900912778903,-83.0088990872211
DryTortugasReefVisualCensus2010,2776159.0,24.68592775330132,-82.9947889
DryTortugasReefVisualCensus2010,2779924.0,24.713366329669157,-82.99324124994664
DryTortugasReefVisualCensus2010,2783648.0,24.66650916136364,-82.99080129935065
DryTortugasReefVisualCensus2010,2783654.0,24.677310267043122,-82.99148116026694
DryTortugasReefVisualCensus2010,2783658.0,24.68475077973274,-82.9916501115813
DryTortugasReefVisualCensus2010,2783670.0,24.7060333,-82.99115
DryTortugasReefVisualCensus2010,2783677.0,24.719465701822323,-82.99271854920273
DryTortugasReefVisualCensus2010,2787401.0,24.672404413964497,-82.98994879491124
DryTortugasReefVisualCensus2010,2787405.0,24.679092106368714,-82.9891257172067
DryTortugasReefVisualCensus2010,2787420.0,24.7060667,-82.9908667
DryTortugasReefVisualCensus2010,2787426.0,24.71763250746988,-82.99053954240964
DryTortugasReefVisualCensus2010,2791157.0,24.68295,-82.9866333
DryTortugasReefVisualCensus2010,2791162.0,24.6925,-82.9870667
DryTortugasReefVisualCensus2010,2791174.0,24.71430928041002,-82.98795132824601
DryTortugasReefVisualCensus2010,2791178.0,24.7217333,-82.9884167
DryTortugasReefVisualCensus2010,2791179.0,24.7219,-82.9882333
DryTortugasReefVisualCensus2010,2794907.0,24.683,-82.9865167
DryTortugasReefVisualCensus2010,2794912.0,24.6925833,-82.9866667
DryTortugasReefVisualCensus2010,2794921.0,24.70754210358025,-82.9853930580247
DryTortugasReefVisualCensus2010,2794928.0,24.720791899892934,-82.98639182837259
DryTortugasReefVisualCensus2010,2794929.0,24.722979048938548,-82.98652776536314
DryTortugasReefVisualCensus2010,2798606.0,24.5903243006993,-82.98255806689977
DryTortugasReefVisualCensus2010,2802349.0,24.577626276958,-82.97949377741203
DryTortugasReefVisualCensus2010,2802413.0,24.69401004563591,-82.9814767456359
DryTortugasReefVisualCensus2010,2802424.0,24.7132333,-82.9811833
DryTortugasReefVisualCensus2010,2802430.0,24.7241667,-82.9814167
DryTortugasReefVisualCensus2010,2806164.0,24.695050669346735,-82.97955880251256
DryTortugasReefVisualCensus2010,2806165.0,24.697142681524248,-82.97984071847576
DryTortugasReefVisualCensus2010,2806174.0,24.7132,-82.9810667
DryTortugasReefVisualCensus2010,2806180.0,24.7242167,-82.9812
DryTortugasReefVisualCensus2010,2809845.0,24.57072534974306,-82.9757492963001
DryTortugasReefVisualCensus2010,2809854.0,24.5881667,-82.97585
DryTortugasReefVisualCensus2010,2809855.0,24.5885667,-82.9756
DryTortugasReefVisualCensus2010,2809856.0,24.591058130263157,-82.97622478157895
DryTortugasReefVisualCensus2010,2809928.0,24.720850365350877,-82.97835853267543
DryTortugasReefVisualCensus2010,2813593.0,24.5681,-82.9729833
DryTortugasReefVisualCensus2010,2817343.0,24.5680667,-82.9728333
DryTortugasReefVisualCensus2010,2817352.0,24.583476737904125,-82.97214217380156
DryTortugasReefVisualCensus2010,2821131.0,24.636,-82.97195
DryTortugasReefVisualCensus2010,2824849.0,24.577957526804123,-82.96831802474227
DryTortugasReefVisualCensus2010,2824878.0,24.6312667,-82.9682
DryTortugasReefVisualCensus2010,2824884.0,24.642185476347635,-82.96924138360836
DryTortugasReefVisualCensus2010,2824885.0,24.642858579647964,-82.96898467513752
DryTortugasReefVisualCensus2010,2828627.0,24.6288833,-82.96595
DryTortugasReefVisualCensus2010,2828628.0,24.6315667,-82.9679333
DryTortugasReefVisualCensus2010,2828629.0,24.631844007194246,-82.9676297028777
DryTortugasReefVisualCensus2010,2828632.0,24.638459993278783,-82.96744127755699
DryTortugasReefVisualCensus2010,2832377.0,24.62929390886806,-82.96559459379957
DryTortugasReefVisualCensus2010,2836086.0,24.55585717874016,-82.96262617266592
DryTortugasReefVisualCensus2010,2836094.0,24.569690570518357,-82.96210894794817
DryTortugasReefVisualCensus2010,2836115.0,24.60719156059957,-82.96208459892934
DryTortugasReefVisualCensus2010,2836122.0,24.620675,-82.96370830000001
DryTortugasReefVisualCensus2010,2836124.0,24.624522822448977,-82.96305204489796
DryTortugasReefVisualCensus2010,2839867.0,24.6111578476731,-82.96058813972758
DryTortugasReefVisualCensus2010,2843615.0,24.607461329504744,-82.95845612876712
DryTortugasReefVisualCensus2010,2843616.0,24.608541735728952,-82.95915752997946
DryTortugasReefVisualCensus2010,2847333.0,24.549615844444443,-82.95580452512078
DryTortugasReefVisualCensus2010,2847363.0,24.60444973552036,-82.9571468325792
DryTortugasReefVisualCensus2010,2847367.0,24.61139048252643,-82.95618504819143
DryTortugasReefVisualCensus2010,2847369.0,24.614404308403362,-82.95745354985995
DryTortugasReefVisualCensus2010,2851114.0,24.606001015932204,-82.95531822542372
DryTortugasReefVisualCensus2010,2851116.0,24.6088061,-82.95489353073229
DryTortugasReefVisualCensus2010,2858580.0,24.545108492665037,-82.94961669070905
DryTortugasReefVisualCensus2010,2858593.0,24.56728146285998,-82.95076302571997
DryTortugasReefVisualCensus2010,2858595.0,24.5724,-82.9498167
DryTortugasReefVisualCensus2010,2858596.0,24.5724167,-82.9498167
DryTortugasReefVisualCensus2010,2858617.0,24.611218219351464,-82.95161633650628
DryTortugasReefVisualCensus2010,2862362.0,24.602860705752754,-82.9487333
DryTortugasReefVisualCensus2010,2862366.0,24.610068553971708,-82.9487667
DryTortugasReefVisualCensus2010,2862389.0,24.651084136556605,-82.9504667
DryTortugasReefVisualCensus2010,2862393.0,24.6590333,-82.9499667
DryTortugasReefVisualCensus2010,2862394.0,24.6592333,-82.9498833
DryTortugasReefVisualCensus2010,2866104.0,24.588045231046934,-82.9472667
DryTortugasReefVisualCensus2010,2866110.0,24.598925046906636,-82.94675828436446
DryTortugasReefVisualCensus2010,2869829.0,24.5426667,-82.9428833
DryTortugasReefVisualCensus2010,2869867.0,24.611865137499997,-82.9458823078125
DryTortugasReefVisualCensus2010,2869890.0,24.65233275044944,-82.94557664853933
DryTortugasReefVisualCensus2010,2869893.0,24.658284104524885,-82.94592556561085
DryTortugasReefVisualCensus2010,2873579.0,24.5428667,-82.9427667
DryTortugasReefVisualCensus2010,2873632.0,24.638776842751845,-82.94258084299754
DryTortugasReefVisualCensus2010,2877356.0,24.591185258648338,-82.94106712485681
DryTortugasReefVisualCensus2010,2877360.0,24.59857503730337,-82.94044123808989
DryTortugasReefVisualCensus2010,2877367.0,24.612184018232043,-82.94126784729282
DryTortugasReefVisualCensus2010,2877392.0,24.655666725339366,-82.94207466063348
DryTortugasReefVisualCensus2010,2877393.0,24.65879027782755,-82.94161625845464
DryTortugasReefVisualCensus2010,2881117.0,24.610763195438597,-82.9383868045614
DryTortugasReefVisualCensus2010,2881138.0,24.649540149401524,-82.93864931153428
DryTortugasReefVisualCensus2010,2884883.0,24.63949227856273,-82.93769261388552
DryTortugasReefVisualCensus2010,2884894.0,24.66028164663626,-82.93774087331812
DryTortugasReefVisualCensus2010,2888643.0,24.658591620701753,-82.93622502912281
DryTortugasReefVisualCensus2010,2892379.0,24.633292007995365,-82.9342225004635
DryTortugasReefVisualCensus2010,2892395.0,24.662740567403315,-82.93446443480663
DryTortugasReefVisualCensus2010,2896134.0,24.642849981668494,-82.93091661339187
DryTortugasReefVisualCensus2010,2896145.0,24.662368213219615,-82.93275654093816
DryTortugasReefVisualCensus2010,2899868.0,24.613367102497286,-82.92910018078176
DryTortugasReefVisualCensus2010,2899869.0,24.616,-82.9284667
DryTortugasReefVisualCensus2010,2899870.0,24.6161,-82.9286167
DryTortugasReefVisualCensus2010,2899885.0,24.644291143426724,-82.92930111573276
DryTortugasReefVisualCensus2010,2899887.0,24.647543277102802,-82.93044929976635
DryTortugasReefVisualCensus2010,2899896.0,24.663700057388315,-82.93057508591065
DryTortugasReefVisualCensus2010,2899897.0,24.666440902914797,-82.9299912515695
DryTortugasReefVisualCensus2010,2903588.0,24.558770147206385,-82.92560174925883
DryTortugasReefVisualCensus2010,2903601.0,24.582042271641793,-82.92725024925373
DryTortugasReefVisualCensus2010,2903605.0,24.58913398,-82.92590252378378
DryTortugasReefVisualCensus2010,2903629.0,24.632825953757227,-82.9280833
DryTortugasReefVisualCensus2010,2903641.0,24.654416951128667,-82.9278
DryTortugasReefVisualCensus2010,2903649.0,24.66999021078534,-82.9275344504712
DryTortugasReefVisualCensus2010,2903650.0,24.67158263608137,-82.92726607912205
DryTortugasReefVisualCensus2010,2907350.0,24.58096722356021,-82.92464183089005
DryTortugasReefVisualCensus2010,2907385.0,24.64405879361208,-82.92608984041813
DryTortugasReefVisualCensus2010,2907386.0,24.645683390621194,-82.92615833982948
DryTortugasReefVisualCensus2010,2907397.0,24.66587552663605,-82.9261909130884
DryTortugasReefVisualCensus2010,2907407.0,24.683005762201454,-82.92628135929387
